163,1.484306,3
164,1.650487,0
165,1.534408,1
166,1.720224,2
167,1.482966,3
168,1.650237,0
169,1.536039,1
170,1.722391,2
171,1.478974,3
172,1.646547,0
173,1.535599,1
174,1.720459,2
175,1.478784,3
176,1.651742,0
177,1.536215,1
178,1.718010,2
179,1.481036,3
180,1.649608,0
181,1.532034,1
182,1.720906,2
183,1.479910,3
184,1.648509,0
185,1.536046,1
186,1.720976,2
187,1.478845,3
188,1.650801,0
189,1.537030,1
190,1.718575,2
191,1.480762,3
192,1.650006,0
193,1.539532,1
194,1.716275,2
195,1.481391,3
196,1.649388,0
197,1.534800,1
198,1.723803,2
199,1.479983,3
200,1.654482,0
201,1.534116,1
202,1.720701,2
203,1.479018,3
204,1.648619,0
205,1.535125,1
206,1.719435,2
207,1.480405,3
208,1.645790,0
209,1.539005,1
210,1.719666,2
211,1.483486,3
212,1.647986,0
213,1.535585,1
214,1.726330,2
215,1.478261,3
216,1.647009,0
217,1.533907,1
218,1.720945,2
219,1.481387,3
220,1.652581,0
221,1.534486,1
222,1.716795,2
223,1.479130,3
224,1.652480,0
225,1.535931,1
226,1.716086,2
227,1.479930,3
228,1.652796,0
229,1.539253,1
230,1.721123,2
231,1.480619,3
232,1.647520,0
233,1.533314,1
234,1.720094,2
235,1.481006,3
236,1.651160,0
237,1.534044,1
238,1.717696,2
239,1.478444,3
240,1.647686,0
241,1.536287,1
242,1.715375,2
243,1.479333,3
244,1.650900,0
245,1.538044,1
246,1.720143,2
247,1.482003,3
248,1.649202,0
249,1.533511,1
250,1.718651,2
251,1.483055,3
252,1.651988,0
253,1.535975,1
254,1.726661,2
255,1.479935,3
256,1.651241,0
257,1.535615,1
258,1.719556,2
259,1.484632,3
260,1.653013,0
261,1.532201,1
262,1.719200,2
263,1.480857,3
264,1.651566,0
265,1.532303,1
266,1.715489,2
267,1.476187,3
268,1.649858,0
269,1.534794,1
270,1.720690,2
271,1.478461,3
272,1.647552,0
273,1.530954,1
274,1.720658,2
275,1.480740,3
276,1.651986,0
277,1.536582,1
278,1.719619,2
279,1.482699,3
280,1.649727,0
281,1.533678,1
282,1.718959,2
283,1.478830,3
284,1.645669,0
285,1.535313,1
286,1.720500,2
287,1.479275,3
288,1.648572,0
289,1.535744,1
290,1.723434,2
291,1.480077,3
